,title,trend_rank_score
3112,Assurdo - Italy,0.33
3113,Asteroid - Sweden,0.045
3114,Astroboy - Belgium,-0.635
3115,Astroboy - France,-6.025000000000001
3116,Astronaut (feat. Maja Francis) - Varholmsgatan version - Sweden,-0.8300000000000001
3117,Astronaut (feat. OBLX) - Sweden,-1.46
3118,Astronaut - Sweden,3.2949999999999986
3119,Astronaut In The Ocean (Remix) - feat. G-Eazy & DDG - Canada,2.294999999999999
3120,Astronaut In The Ocean - Belgium,10.664999999999985
3121,Astronaut In The Ocean - Canada,30.980000000000004
3122,Astronaut In The Ocean - Denmark,15.15999999999998
3123,Astronaut In The Ocean - France,16.985000000000007
3124,Astronaut In The Ocean - Ireland,10.53500000000001
3125,Astronaut In The Ocean - Italy,18.195000000000007
3126,Astronaut In The Ocean - Sweden,24.155000000000005
3127,Astronaut In The Ocean - United Kingdom,6.995000000000007
3128,Astronauts - Canada,-0.45499999999999996
3129,Astronauts - United Kingdom,0.265
3130,Astronomia - Belgium,0.6850000000000002
3131,Astronomia - Denmark,-0.4699999999999996
3132,Astronomia - France,-1.1799999999999997
3133,Astronomia - Italy,-1.8149999999999993
3134,Astronomia - Sweden,3.8649999999999984
3135,Astronomy - Canada,0.2
3136,At Christmas - Ireland,4.329999999999999
3137,At Christmas - United Kingdom,5.194999999999999
3138,At Dø Er At Rejse - Denmark,0.34
3139,At Last - Belgium,0.6699999999999999
3140,At Last - Canada,0.365
3141,At Last - Ireland,0.465
3142,At Last - United Kingdom,0.625
3143,At Least For Now - Belgium,0.155
3144,At Least For Now - Canada,-0.9400000000000001
3145,At Least For Now - Denmark,-0.8
3146,At Least For Now - Sweden,0.035
3147,At Least For Now - United Kingdom,0.36
3148,At Least I Had Fun - Denmark,2.6899999999999995
3149,At My Best (feat. Hailee Steinfeld) - Belgium,7.565
3150,At My Best (feat. Hailee Steinfeld) - Canada,1.175
3151,At My Best (feat. Hailee Steinfeld) - Denmark,0.36
3152,At My Best (feat. Hailee Steinfeld) - Ireland,2.9899999999999998
3153,At My Best (feat. Hailee Steinfeld) - Italy,0.75
3154,At My Best (feat. Hailee Steinfeld) - Sweden,0.4549999999999996
3155,At The Border - Sweden,0.89
3156,At The Hundredth Meridian - Remastered - Canada,0.040000000000000036
3157,At This Table - Sweden,0.38999999999999996
3158,At the Door - Canada,0.065
3159,At the Door - Italy,0.155
3160,At the River - United Kingdom,0.12
3161,Atje Voor De Sfeer - Belgium,0.25500000000000006
3162,Atlanta - Botten - Sweden,-2.1050000000000004
3163,Atlanta - France,0.395
3164,Atlas - France,-1.325
3165,Atlas - Ireland,0.52
3166,Atlas - United Kingdom,0.515
3167,Atletiek - Belgium,-0.51
3168,Atmosphere - Sweden,0.16
3169,Att angöra en brygga - Sweden,1.175
3170,Att vara själv och inte ensam alls - Sweden,0.49
3171,Attache ta ceinture - France,1.7950000000000002
3172,Attachments - Canada,0.7000000000000001
3173,Attentat - France,2.475000000000002
3174,Attenti Al Loop - Italy,0.07
3175,Attention (feat. Offset) - Canada,-0.6349999999999999
3176,Attention - Belgium,-4.680000000000005
3177,Attention - Canada,12.214999999999987
3178,Attention - Denmark,0.015000000000000763
3179,Attention - France,15.589999999999995
3180,Attention - Ireland,-12.885000000000009
3181,Attention - Italy,10.369999999999987
3182,Attention - Sweden,4.524999999999981
3183,Attention - United Kingdom,0.5600000000000052
3184,Atterrissage - France,12.649999999999997
3185,Attillo - France,-1.7000000000000002
3186,Attitude - United Kingdom,0.31499999999999995
3187,Attrape ça - France,0.165
3188,Attrape-moi si tu peux - France,-8.854999999999999
3189,Attraversa la città - Italy,-0.16999999999999996
3190,Attraverso Me (feat. Luchè) - Italy,0.87
3191,Au DD - Belgium,-11.785000000000016
3192,Au DD - Canada,0.21000000000000002
3193,Au DD - France,32.689999999999976
3194,Au Revoir - Sweden,-2.4400000000000004
3195,Au clair de la rue - France,1.1599999999999997
3196,Au fond d'ma tête - Belgium,-0.6899999999999998
3197,Au fond d'ma tête - France,-5.3900000000000015
3198,Au fond de la classe - France,0.34
3199,Au max - France,0.545
3200,Au pire - France,-3.9099999999999997
3201,Au péage - France,-1.95
3202,Au quartier - France,0.245
3203,Au revoir merci - France,0.10000000000000006
3204,Aubameyang - France,0.38
3205,Aucun lien - France,-1.19
3206,Aucune limite - France,2.5599999999999996
3207,Audacity (feat. Headie One) - Belgium,0.3
3208,Audacity (feat. Headie One) - Denmark,-0.5250000000000001
3209,Audacity (feat. Headie One) - Ireland,-6.915000000000001
3210,Audacity (feat. Headie One) - Sweden,0.1
3211,Audacity (feat. Headie One) - United Kingdom,-6.664999999999997
3212,Audemars Piguet - Belgium,0.05999999999999994
3213,Audemars Piguet - France,-5.1450000000000005
3214,Audemars Shit - Belgium,-1.165
3215,Audemars Shit - France,-4.670000000000001
3216,Audio - Belgium,5.175000000000001
3217,Audio - Canada,7.850000000000004
3218,Audio - Denmark,5.195000000000001
3219,Audio - France,11.769999999999992
3220,Audio - Ireland,1.7550000000000008
3221,Audio - Italy,0.095
3222,Audio - Sweden,1.9599999999999997
3223,Audio - United Kingdom,1.32
3224,"Audition (The Fools Who Dream) - From ""La La Land"" Soundtrack - Belgium",0.13
3225,"Audition (The Fools Who Dream) - From ""La La Land"" Soundtrack - United Kingdom",0.28500000000000003
3226,Auf Wiedersehen - Recorded at Spotify Studios Stockholm - Sweden,-4.855
3227,Auf wiedersehen - Sweden,-5.704999999999994
3228,Augusta - Denmark,0.14999999999999997
3229,Aujourd'hui - France,0.07
3230,Auld Lang Syne - Sweden,9.264999999999999
3231,Auld Lang Syne - United Kingdom,0.345
3232,Aullando - Italy,-0.6150000000000007
3233,Aulos Reloaded - Denmark,-0.6749999999999999
3234,Aulos Reloaded - France,0.6449999999999999
3235,Aulos Reloaded - Sweden,0.085
3236,Aunt's Place - Ireland,0.59
3237,Aunt's Place - United Kingdom,-0.985
3238,Aura - Italy,-0.5550000000000002
3239,Aurora Boreale - feat. Vegas Jones - Italy,0.405
3240,Auto Blu - Italy,-6.7799999999999985
3241,Auto Blu - Remix - Italy,-0.35000000000000003
3242,Auto Pilot - Belgium,0.36
3243,Auto Pilot - Canada,-1.74
3244,Auto Pilot - Denmark,0.065
3245,Auto Pilot - France,0.44499999999999995
3246,Auto Pilot - Ireland,0.3
3247,Auto Pilot - Italy,0.3
3248,Auto Pilot - United Kingdom,0.54
3249,Auto blu - Italy,1.8599999999999999
3250,Autobahn - Denmark,-7.779999999999995
3251,Autoipnotica - Italy,-0.13
3252,Automat - Sweden,-3.1249999999999996
3253,Automatic (feat. Gilli) - Denmark,-6.144999999999999
3254,Automatic - Belgium,-2.795
3255,Automatik - Bonus - France,0.5
3256,Automatisse Antwoordapparaat - Belgium,0.225
3257,Automaton - Denmark,0.125
3258,Automaton - France,0.245
3259,Automaton - Italy,0.55
3260,Automaton - Sweden,0.49
3261,Automaton - United Kingdom,0.45
3262,Autostima - Italy,0.5599999999999961
3263,Autostop - Italy,12.719999999999983
3264,Autour de moi - France,0.035
3265,Autre monde - Belgium,-7.0100000000000025
3266,Autre monde - France,-9.960000000000004
3267,Autre part - Belgium,0.165
3268,Autre part - France,-5.085
3269,Autunno (feat. BowLand) - Italy,-0.7949999999999999
3270,Aux paradis - Belgium,-7.955000000000001
3271,Aux paradis - France,-8.729999999999999
3272,Av President Kennedy - France,0.26
3273,Available - Belgium,0.45
3274,Available - Canada,-3.2449999999999997
3275,Available - Denmark,-2.23
3276,Available - Ireland,0.5
3277,Available - Sweden,0.455
3278,Available - United Kingdom,0.03500000000000013
3279,Avalanche - Belgium,0.555
3280,Avalanche - Canada,-2.32
3281,Avalanche - Denmark,0.335
3282,Avalanche - France,0.44500000000000006
3283,Avalanche - Ireland,0.265
3284,Avalanche - Italy,0.175
3285,Avalanche - Sweden,0.405
3286,Avalanche - United Kingdom,0.52
3287,Avalon - Denmark,0.7349999999999999
3288,Avancer - France,2.37
3289,Avant - France,-3.1050000000000004
3290,Avant GTR - France,-1.8800000000000001
3291,Avant de partir - France,-0.1450000000000003
3292,Avant la douane - France,12.620000000000001
3293,Avant que j'parte - France,0.41500000000000004
3294,Avant que je me couche - France,-1.185
3295,Avant toi - Belgium,-0.8800000000000003
3296,Avant toi - France,32.10500000000001
3297,Avant tu riais - Belgium,0.015000000000000006
3298,Avant tu riais - France,-10.990000000000007
3299,Avatar - Denmark,-18.319999999999997
3300,Avatar - France,0.205
3301,Avdelning 69 - Sweden,0.315
3302,Ave Maria - Canada,0.255
3303,Ave Maria - France,0.29
3304,Ave Maria - Ireland,0.16
3305,Ave Maria - United Kingdom,1.075
3306,Avec Toi - Belgium,0.014999999999999972
3307,Avec Toi - France,10.205
3308,Avec des si - France,-0.9000000000000001
3309,Avec la chapka - France,0.19
3310,Avec le cœur - France,-0.8599999999999999
3311,Avec le temps - France,0.22
3312,Avec mes gars - France,0.33
3313,Avec moi (feat. Biondo) - Italy,0.8400000000000002
3314,Avec ta zouz - France,0.36
3315,Avec toi - France,-0.25000000000000006
3316,Avem (The Aviation Theme) - Sweden,0.175
3317,Avengers - Belgium,0.055
3318,Avengers - France,-7.5200000000000005
3319,Aventador - Belgium,0.20500000000000007
3320,Aventador - France,-1.949999999999999
3321,Avenue Deschanel - Belgium,0.3
3322,Avenue Montaigne - France,1.7150000000000003
3323,Avocado - Italy,0.13
3324,Avocado Toast - Italy,0.085
3325,Avoir de l'argent - France,0.005
3326,Avon Barksdale (feat. Ninho) - France,0.5799999999999998
3327,Avslutning - Sweden,-1.8649999999999998
3328,Avundsjuk - Sweden,-0.5049999999999999
3329,Avundsjuk på regnet - Sweden,-3.89
3330,Avvoltoi (feat. Fabri Fibra) - prod. CRVEL & STABBER - Italy,-5.185
3331,Awakening - Sweden,-0.8549999999999999
3332,Awful Things - Canada,0.04499999999999987
3333,Awful Things - Sweden,0.25
3334,Awful Things - United Kingdom,0.38
3335,Axlar - Sweden,0.2799999999999999
3336,Ay - United Kingdom,0.22
3337,Ay Caramba - United Kingdom,5.249999999999997
3338,Ayala (Outro) - Belgium,0.525
3339,Ayala (Outro) - Canada,0.5999999999999999
3340,Ayala (Outro) - Denmark,0.355
3341,Ayala (Outro) - France,0.135
3342,Ayala (Outro) - Ireland,0.45
3343,Ayala (Outro) - Italy,1.1049999999999998
3344,Ayala (Outro) - United Kingdom,0.4
3345,Aye - United Kingdom,0.4650000000000001
3346,Ayo - Denmark,0.5849999999999999
3347,Ayo Technology - United Kingdom,0.025
3348,Ayy Macarena - Belgium,-1.6550000000000014
3349,Ayy Macarena - Canada,4.219999999999998
3350,Ayy Macarena - Denmark,-1.9499999999999968
3351,Ayy Macarena - France,0.8049999999999998
3352,Ayy Macarena - Italy,-7.7799999999999985
3353,Ayy Macarena - Sweden,0.3749999999999999
3354,Azerty - Belgium,-2.5200000000000005
3355,Azerty - France,-10.375
3356,Azizam - Denmark,-6.374999999999998
3357,Azonto - Sweden,0.475
3358,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo) (feat. Elvis Crespo) - Italy",7.645000000000004
3359,Azzera Pace - Italy,0.28
3360,Azzurro - Italy,0.2
3361,B!tch (feat. Hamza) - Belgium,0.27
3362,B!tch (feat. Hamza) - France,-0.19000000000000006
3363,B**** Som Mig - Denmark,0.055
3364,B. #QuedusaalVie - Belgium,-6.719999999999999
3365,B. #QuedusaalVie - France,-4.620000000000006
3366,B. Inspired - United Kingdom,0.19
3367,B.A.L - Belgium,0.05499999999999999
3368,B.A.L - France,-4.725
3369,B.B. King Freestyle (with Drake) - Canada,-0.07499999999999993
3370,B.B.W.W x Fake Show - Canada,-0.48000000000000004
3371,B.I.D - Canada,0.18999999999999972
3372,B.I.D - United Kingdom,0.31
3373,B.I.T.C.H. - Canada,0.35000000000000003
3374,B.O. Bop - Denmark,-11.73
3375,B.O.C - Belgium,-3.77
3376,B.O.C - France,-7.515000000000004
3377,B.O.S.S - France,-1.105
3378,B.S. (feat. H.E.R.) - Canada,-2.77
3379,B.S. (feat. H.E.R.) - United Kingdom,0.47
3380,B1llionz - United Kingdom,-0.795
3381,B2B (Carmon X Artigeardit) - Denmark,-5.63
3382,BABAGANOUSH (feat. Pinguini Tattici Nucleari) - Italy,-9.150000000000002
3383,BABE (feat. Generic Animal) - Italy,-0.025000000000000036
3384,BABY (feat. Rosa Chemical) - Italy,-12.485000000000003
3385,BABY - Denmark,-3.3300000000000014
3386,BABY - Italy,-7.110000000000002
3387,BABY - United Kingdom,-1.84
3388,BABY DADDY - Canada,-0.0050000000000000044
3389,BACK TO BUSINESS - Denmark,-11.054999999999998
3390,BACKA! - Remix - Sweden,0.07
3391,BACKPACK - Italy,-0.14500000000000002
3392,BACKSPEGELN - Sweden,2.585
3393,BAD BITCH (feat. Jimilian) - Denmark,-5.535000000000002
3394,BAD DAYS - France,0.365
3395,BAD DESIRE - Sweden,0.28
3396,BAD NEWS - Canada,0.555
3397,BAD NEWS - Denmark,0.165
3398,BAD NEWS - United Kingdom,0.215
3399,BAD! - Belgium,-13.82
3400,BAD! - Canada,-26.005000000000006
3401,BAD! - Denmark,-10.389999999999997
3402,BAD! - France,-8.72
3403,BAD! - Ireland,-16.704999999999995
3404,BAD! - Italy,-4.655
3405,BAD! - Sweden,-10.07
3406,BAD! - United Kingdom,-10.579999999999998
3407,BADDIE ON ME - Sweden,0.075
3408,BADMAN FLOW - Sweden,0.23
3409,BADRMX - Italy,0.055
3410,BAG (Skit) - France,0.03
3411,BAMBOLINE BOLIVIANE - Italy,-3.36
3412,BANDANA - Sweden,0.285
3413,BANDITO (feat. Emis Killa & Paky) - Italy,-7.7299999999999995
3414,BANDITO (feat. Simba La Rue) - Italy,0.03
3415,BANDO - Sweden,0.48
3416,BANG BANG - Italy,-1.7750000000000001
3417,BANG! - Canada,0.27
3418,BANKROLL (feat. A$AP Rocky & A$AP Ferg) - Canada,-0.23
3419,BANKROLL (feat. A$AP Rocky & A$AP Ferg) - Denmark,0.27
3420,BANKROLL (feat. A$AP Rocky & A$AP Ferg) - Ireland,0.435
3421,BANKROLL (feat. A$AP Rocky & A$AP Ferg) - United Kingdom,0.47
3422,BANKROLL (feat. Luchè) - Italy,-3.58
3423,BANLIEUE (feat. 167 Gang) - Italy,-0.20500000000000002
3424,BAR VÆLG (feat. Isaac Kasule) - Denmark,0.705
3425,BARA OM NI VISSTE - Sweden,7.104999999999999
3426,BARRETTE DE 50 - France,0.53
3427,BARSMAGEDDON - prod. Low Kidd - Italy,0.49
3428,BATMAN - France,0.43500000000000005
3429,BB - Belgium,-5.565
3430,BB - France,7.6250000000000036
3431,BBJTM - Belgium,0.955
3432,BBJTM - France,0.04
3433,BBO (Bad Bitches Only) - Belgium,-0.009999999999999953
3434,BBO (Bad Bitches Only) - Canada,-7.744999999999999
3435,BBO (Bad Bitches Only) - Denmark,0.445
3436,BBO (Bad Bitches Only) - France,0.14500000000000002
3437,BBO (Bad Bitches Only) - Ireland,-0.29499999999999993
3438,BBO (Bad Bitches Only) - Italy,0.18
3439,BBO (Bad Bitches Only) - Sweden,0.42000000000000004
3440,BBO (Bad Bitches Only) - United Kingdom,-0.5900000000000001
3441,BDG - France,-6.425
3442,BDK (feat. Gilli) - Denmark,-11.770000000000007
3443,BEBE - Belgium,-3.3500000000000005
3444,BEBE - Canada,-7.440000000000002
3445,BEBE - Denmark,-0.8499999999999999
3446,BEBE - France,-3.8049999999999997
3447,BEBE - Ireland,-0.04500000000000007
3448,BEBE - Italy,-1.73
3449,BEBE - Sweden,-2.3700000000000006
3450,BEBE - United Kingdom,-0.7199999999999999
3451,BED - Belgium,2.0749999999999873
3452,BED - Canada,9.174999999999999
3453,BED - Denmark,13.775000000000002
3454,BED - France,4.649999999999999
3455,BED - Ireland,6.569999999999998
3456,BED - Italy,5.350000000000006
3457,BED - Sweden,6.7500000000000036
3458,BED - United Kingdom,20.610000000000014
3459,BEDO - France,-2.4250000000000007
3460,BEEF - Sweden,-3.3449999999999984
3461,BEELDEN - Belgium,0.265
3462,BELEK - France,-1.1099999999999999
3463,BELIEVE IT - Belgium,-1.8500000000000003
3464,BELIEVE IT - Canada,-8.675000000000002
3465,BELIEVE IT - Denmark,-5.369999999999997
3466,BELIEVE IT - France,-3.205000000000001
3467,BELIEVE IT - Ireland,-5.315
3468,BELIEVE IT - Italy,0.125
3469,BELIEVE IT - Sweden,-7.165000000000002
3470,BELIEVE IT - United Kingdom,-6.345000000000005
3471,BELIEVER (feat. Nafe Smallz) - Denmark,-7.275
3472,BELLA - Denmark,-8.104999999999999
3473,BELLA STORIA - Italy,0.32999999999999996
3474,BELLE - Belgium,0.235
3475,BELLE - France,1.1650000000000005
3476,BENZINA (feat. Emis Killa) prod. Garelli - Italy,0.105
3477,BENZINA - Italy,0.385
3478,BEP - France,1.0200000000000005
3479,BERETTA - Italy,-0.83
3480,BERLIN - Canada,0.46
3481,BERLIN - Ireland,0.465
3482,BERLIN - United Kingdom,0.34
3483,BEST ON EARTH (feat. BIA) - Bonus - Canada,-0.6850000000000003
3484,BETONG - Sweden,-4.2299999999999995
3485,BHMG - Italy,0.06
3486,BIBERON (feat. DrefGold & ANNA) - Italy,-8.280000000000001
3487,BICHOTA - Italy,0.7199999999999999
3488,BIENVENUE - France,-0.9550000000000001
3489,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj) - Canada",11.4
3490,BIG BRO - Canada,0.275
3491,BIG CHECKS (feat. Jake La Furia & Shiva) - Italy,-1.865
3492,BIG MAC - Sweden,-8.96
3493,BIG PAPER (feat. Cardi B) - Canada,0.525
3494,BIGGER - Ireland,0.17
3495,BIGGER - United Kingdom,0.55
3496,BIGGEST ALLEY OOP - Belgium,0.22
3497,BIGGEST ALLEY OOP - Canada,-1.935
3498,BIGGEST ALLEY OOP - France,0.11
3499,BIGGEST ALLEY OOP - Ireland,0.16
3500,BIGGEST ALLEY OOP - United Kingdom,0.3
3501,BILEN - Sweden,-2.095
3502,BILL COSBY - Italy,-0.10999999999999999
3503,BILLY - Belgium,3.215
3504,BILLY - Canada,-0.44999999999999973
3505,BILLY - Denmark,4.489999999999998
3506,BILLY - France,0.08
3507,BILLY - Ireland,0.05
3508,BILLY - Italy,0.22499999999999998
3509,BILLY - Sweden,3.174999999999998
3510,BILLY - United Kingdom,0.365
3511,BILZERIAN - Sweden,9.879999999999985
3512,BINGO - Italy,-7.325000000000004
3513,BIRTHDAY - Denmark,-6.894999999999999
3514,BITCH (takes one to know one) - Canada,0.18000000000000002
3515,BITCH (takes one to know one) - Sweden,0.245
3516,BIZ - France,0.13
3517,BIZNESS - France,2.555
3518,BL - Sweden,0.125
3519,BLA BLA (feat. Guè Pequeno) - Italy,1.08
3520,BLA BLA - Italy,-1.3549999999999998
3521,BLACK PARADE - Belgium,0.105
3522,BLACK PARADE - Canada,-4.109999999999999
3523,BLACK PARADE - Ireland,-3.105
3524,BLACK PARADE - Sweden,0.11
3525,BLACK PARADE - United Kingdom,-3.485
3526,BLACK WIDOW (Prod. Sick Luke) - Italy,-4.859999999999999
3527,BLAME IT ON BABY - Belgium,0.045
3528,BLAME IT ON BABY - Canada,-0.865
3529,BLAME IT ON BABY - Denmark,0.395
3530,BLAME IT ON BABY - Ireland,0.41500000000000004
3531,BLAME IT ON BABY - United Kingdom,0.415
3532,BLESSED - Canada,0.315
3533,BLESSED - Ireland,0.5
3534,BLESSED - United Kingdom,0.63
3535,BLH - Belgium,0.555
3536,BLH - France,-5.25
3537,BLIND (feat. Young Thug) - Canada,5.420000000000001
3538,BLIND (feat. Young Thug) - United Kingdom,0.125
3539,BLINDFOLD (feat. Lil Baby) - Canada,-1.4949999999999999
3540,BLINDFOLD (feat. Lil Baby) - United Kingdom,0.36
3541,BLM (feat. Abra Cadabra) - United Kingdom,0.36499999999999994
3542,BLOMMORNA - Sweden,-0.555
3543,BLOOD. - Belgium,-3.08
3544,BLOOD. - Canada,-9.910000000000002
3545,BLOOD. - Denmark,-1.11
3546,BLOOD. - France,-1.03
3547,BLOOD. - Ireland,-5.095
3548,BLOOD. - Italy,0.365
3549,BLOOD. - Sweden,-0.5399999999999999
3550,BLOOD. - United Kingdom,-5.404999999999999
3551,"BLOODY BARS - DRILLUMINAZIONE (feat. Charlie KDM, Hell Raton & Lazza) - Italy",-5.319999999999998
3552,"BLOODY BARS - LOCKED (feat. Jack The Smoker, Sir Prodige & Dani Faiv) - Italy",-11.155000000000003
3553,BLOODY BARS - STUDIOMOB (feat. Lazza) - Italy,-10.675
3554,BLOW (with Chris Stapleton & Bruno Mars) - Belgium,0.22499999999999995
